utc_time,Resolution code,Total Load,Most recent forecast,Most recent P10,Most recent P90,Day-ahead 6PM forecast,Day-ahead 6PM P10,Day-ahead 6PM P90,Week-ahead forecast
2025-09-27 18:00:00+00:00,PT15M,8616.86,8768.98,8474.86,9063.1,8762.94,8316.22,9209.65,8858.67
2025-09-27 19:00:00+00:00,PT15M,8169.05,8341.49,8042.14,8640.84,8615.76,8161.1,9070.42,8661.9
2025-09-27 20:00:00+00:00,PT15M,7860.96,7940.33,7641.78,8238.88,8233.81,7780.36,8687.25,8235.39
2025-09-27 21:00:00+00:00,PT15M,7677.47,7731.68,7432.14,8031.22,7879.66,7424.71,8334.61,7966.86
2025-09-27 22:00:00+00:00,PT15M,7299.62,7232.0,6934.0,7529.99,7363.89,7065.9,7661.89,7224.39
2025-09-27 23:00:00+00:00,PT15M,7070.47,7109.25,6810.51,7407.98,7168.64,6869.9,7467.37,7005.96
2025-09-28 00:00:00+00:00,PT15M,6819.03,6940.34,6778.92,7101.76,6996.61,6801.89,7191.34,6793.39
2025-09-28 01:00:00+00:00,PT15M,6578.24,6773.93,6611.81,6936.04,6883.73,6688.17,7079.29,6679.41
2025-09-28 02:00:00+00:00,PT15M,6549.2,6628.11,6467.25,6788.98,6848.88,6654.83,7042.93,6591.19
2025-09-28 03:00:00+00:00,PT15M,6617.45,6609.03,6448.95,6769.12,6827.93,6634.82,7021.05,6657.76
2025-09-28 04:00:00+00:00,PT15M,6953.79,6816.63,6657.24,6976.03,6984.28,6792.0,7176.56,6841.0
2025-09-28 05:00:00+00:00,PT15M,7270.79,7112.06,6953.49,7270.63,7147.45,6956.17,7338.73,6986.76
2025-09-28 06:00:00+00:00,PT15M,7408.99,7456.36,7300.99,7611.74,7431.14,7243.71,7618.58,7285.65
2025-09-28 07:00:00+00:00,PT15M,7939.98,8025.35,7867.54,8183.15,8076.63,7886.27,8266.99,7883.1
2025-09-28 08:00:00+00:00,PT15M,8449.86,8372.17,8215.11,8529.22,8398.48,8209.03,8587.94,8195.65
2025-09-28 09:00:00+00:00,PT15M,8660.5,8941.33,8687.69,9194.96,8795.83,8358.16,9233.49,8669.87
2025-09-28 10:00:00+00:00,PT15M,9383.88,9000.54,8743.18,9257.89,8883.63,8439.55,9327.72,8637.98
2025-09-28 11:00:00+00:00,PT15M,9650.3,9371.07,9113.89,9628.24,8791.61,8347.84,9235.38,8576.75
2025-09-28 12:00:00+00:00,PT15M,9276.44,9277.17,9019.15,9535.19,8655.06,8209.83,9100.29,8492.73
2025-09-28 13:00:00+00:00,PT15M,8912.96,8974.18,8714.26,9234.1,8358.08,7909.57,8806.59,8259.82
2025-09-28 14:00:00+00:00,PT15M,8400.73,8490.06,8233.58,8746.54,8235.56,7792.98,8678.14,8045.71
2025-09-28 15:00:00+00:00,PT15M,8273.45,8219.51,7968.12,8470.9,8311.67,7877.88,8745.46,8058.17
2025-09-28 16:00:00+00:00,PT15M,8586.84,8528.93,8274.4,8783.46,8706.84,8267.63,9146.04,8372.81
2025-09-28 17:00:00+00:00,PT15M,8676.32,8713.35,8458.66,8968.04,8838.78,8399.3,9278.27,8655.53
2025-09-28 18:00:00+00:00,PT15M,8850.55,8729.16,8472.98,8985.35,8802.12,8360.06,9244.18,8673.01
2025-09-28 19:00:00+00:00,PT15M,8280.83,8519.77,8259.89,8779.64,8661.58,8213.15,9110.0,8533.65
2025-09-28 20:00:00+00:00,PT15M,7883.76,8083.41,7824.05,8342.77,8327.06,7879.52,8774.6,8161.93
2025-09-28 21:00:00+00:00,PT15M,7820.02,7752.16,7491.18,8013.14,7998.57,7548.24,8448.91,7779.5
2025-09-28 22:00:00+00:00,PT15M,7450.73,7501.55,7241.61,7761.49,7584.09,7324.15,7844.04,7496.46
2025-09-28 23:00:00+00:00,PT15M,7239.71,7221.49,6961.89,7481.08,7387.24,7127.65,7646.83,7284.72
2025-09-29 00:00:00+00:00,PT15M,7143.7,7004.68,6755.77,7253.59,7141.45,6807.52,7475.37,7083.46
2025-09-29 01:00:00+00:00,PT15M,7246.13,6944.56,6696.68,7192.44,7056.96,6724.42,7389.51,6957.58
2025-09-29 02:00:00+00:00,PT15M,7189.97,7223.04,6976.33,7469.76,7133.75,6802.77,7464.73,6976.97
2025-09-29 03:00:00+00:00,PT15M,7402.29,7239.93,6998.34,7481.52,7401.73,7077.63,7725.83,7281.21
2025-09-29 04:00:00+00:00,PT15M,8292.4,8111.23,7873.64,8348.82,8256.26,7937.52,8575.0,8190.12
2025-09-29 05:00:00+00:00,PT15M,9252.23,9090.8,8849.76,9331.84,9249.38,8926.01,9572.74,9078.05
2025-09-29 06:00:00+00:00,PT15M,9764.28,9728.0,9488.57,9967.43,9723.19,9401.99,10044.4,9643.08
2025-09-29 07:00:00+00:00,PT15M,10449.78,10384.72,10139.85,10629.6,10389.0,10060.49,10717.51,10357.4
2025-09-29 08:00:00+00:00,PT15M,10681.53,10666.19,10421.57,10910.81,10484.41,10156.24,10812.58,10338.68
2025-09-29 09:00:00+00:00,PT15M,10963.1,10805.92,10535.47,11076.37,10659.19,10262.25,11056.12,10431.53
2025-09-29 10:00:00+00:00,PT15M,10934.29,10874.32,10602.5,11146.15,10426.26,10027.76,10824.77,10248.15
2025-09-29 11:00:00+00:00,PT15M,10752.26,10910.22,10640.97,11179.48,10274.5,9879.76,10669.24,10081.22
2025-09-29 12:00:00+00:00,PT15M,10017.65,10336.89,10062.2,10611.58,10188.98,9786.27,10591.69,10064.74
2025-09-29 13:00:00+00:00,PT15M,10010.72,9820.13,9546.65,10093.61,10001.13,9600.19,10402.06,9915.79
2025-09-29 14:00:00+00:00,PT15M,10103.72,9699.92,9429.45,9970.39,9870.0,9473.49,10266.52,9751.66
2025-09-29 15:00:00+00:00,PT15M,10099.97,9979.52,9709.59,10249.45,10043.45,9647.72,10439.18,9861.95
2025-09-29 16:00:00+00:00,PT15M,10349.07,9927.72,9655.51,10199.93,10208.88,9809.81,10607.95,10177.6
2025-09-29 17:00:00+00:00,PT15M,9864.2,10263.51,9987.65,10539.36,10276.24,9871.82,10680.66,10275.53
2025-09-29 18:00:00+00:00,PT15M,10111.71,9673.94,9404.1,9943.78,9765.52,9369.92,10161.12,9739.33
2025-09-29 19:00:00+00:00,PT15M,9413.34,9532.48,9256.64,9808.33,9480.69,9076.29,9885.09,9409.01
2025-09-29 20:00:00+00:00,PT15M,8927.65,8790.01,8515.99,9064.03,8963.34,8561.62,9365.07,8952.65
2025-09-29 21:00:00+00:00,PT15M,8469.2,8404.75,8128.7,8680.8,8445.48,8040.78,8850.18,8481.8
2025-09-29 22:00:00+00:00,PT15M,7892.86,7911.38,7636.43,8186.33,7937.14,7662.5,8211.78,7839.37
2025-09-29 23:00:00+00:00,PT15M,7708.76,7604.61,7331.46,7877.76,7597.5,7324.65,7870.35,7568.94
2025-09-30 00:00:00+00:00,PT15M,7541.07,7396.25,7154.98,7637.52,7424.57,7151.5,7697.65,7352.87
2025-09-30 01:00:00+00:00,PT15M,7308.83,7437.97,7197.18,7678.77,7381.59,7109.05,7654.12,7256.49
2025-09-30 02:00:00+00:00,PT15M,7576.77,7380.82,7141.18,7620.46,7337.35,7066.12,7608.58,7197.92
2025-09-30 03:00:00+00:00,PT15M,7963.82,7765.99,7529.9,8002.07,7624.02,7356.81,7891.23,7486.2
2025-09-30 04:00:00+00:00,PT15M,8602.78,8401.13,8169.25,8633.02,8346.26,8083.81,8608.72,8186.73
2025-09-30 05:00:00+00:00,PT15M,9430.07,9455.85,9222.02,9689.68,9394.74,9130.09,9659.4,9193.78
2025-09-30 06:00:00+00:00,PT15M,9870.14,9754.57,9520.15,9988.99,9914.94,9649.62,10180.27,9641.81
2025-09-30 07:00:00+00:00,PT15M,10423.42,10234.35,9998.29,10470.42,10316.29,10049.11,10583.47,10229.5
2025-09-30 08:00:00+00:00,PT15M,10701.19,10582.12,10343.82,10820.41,10512.22,10242.51,10781.93,10330.11
2025-09-30 09:00:00+00:00,PT15M,10933.33,10733.86,10459.35,11008.37,10500.51,10108.57,10892.44,10384.63
2025-09-30 10:00:00+00:00,PT15M,10516.77,10788.77,10509.99,11067.54,10554.39,10156.03,10952.74,10391.84
2025-09-30 11:00:00+00:00,PT15M,10551.43,10368.41,10089.8,10647.01,10466.51,10068.39,10864.62,10205.55
2025-09-30 12:00:00+00:00,PT15M,10513.62,10465.0,10185.42,10744.58,10341.23,9941.72,10740.74,10065.29
2025-09-30 13:00:00+00:00,PT15M,10309.31,10154.4,9874.12,10434.67,10070.55,9670.05,10471.05,9856.02
2025-09-30 14:00:00+00:00,PT15M,9967.63,9882.31,9603.65,10160.97,9867.5,9469.31,10265.69,9727.21
2025-09-30 15:00:00+00:00,PT15M,9918.83,9807.15,9530.46,10083.85,9984.97,9589.59,10380.35,9767.11
2025-09-30 16:00:00+00:00,PT15M,9756.16,9964.99,9686.57,10243.41,10083.3,9685.46,10481.15,9978.94
2025-09-30 17:00:00+00:00,PT15M,9741.18,9897.48,9618.21,10176.75,10158.84,9759.78,10557.89,9998.7
2025-09-30 18:00:00+00:00,PT15M,9714.61,9686.96,9407.3,9966.63,9944.24,9544.62,10343.87,9693.84
2025-09-30 19:00:00+00:00,PT15M,9386.08,9116.18,8834.66,9397.71,9493.46,9091.18,9895.75,9312.87
2025-09-30 20:00:00+00:00,PT15M,9000.01,8923.16,8642.53,9203.78,9013.87,8612.88,9414.87,8907.31
2025-09-30 21:00:00+00:00,PT15M,8554.03,8477.15,8195.03,8759.28,8571.69,8168.55,8974.83,8554.13
2025-09-30 22:00:00+00:00,PT15M,7952.69,7878.72,7596.37,8161.07,8040.15,7757.56,8322.74,7931.7
2025-09-30 23:00:00+00:00,PT15M,7705.21,7601.95,7321.0,7882.91,7700.0,7418.8,7981.19,7566.03
2025-10-01 00:00:00+00:00,PT15M,7541.83,7319.9,7081.37,7558.43,7434.41,7161.33,7707.49,7216.72
2025-10-01 01:00:00+00:00,PT15M,7643.23,7306.28,7068.57,7543.98,7372.73,7100.19,7645.26,7180.88
2025-10-01 02:00:00+00:00,PT15M,7612.43,7645.59,7408.57,7882.61,7359.08,7087.85,7630.31,7078.4
2025-10-01 03:00:00+00:00,PT15M,7651.44,7725.17,7491.19,7959.15,7609.12,7341.91,7876.33,7355.92
2025-10-01 04:00:00+00:00,PT15M,8410.57,8362.27,8132.84,8591.7,8309.11,8046.66,8571.57,8055.65
2025-10-01 05:00:00+00:00,PT15M,9339.7,9412.12,9180.7,9643.55,9287.47,9022.81,9552.12,9078.13
2025-10-01 06:00:00+00:00,PT15M,10042.1,10050.9,9818.9,10282.91,9930.05,9664.72,10195.38,9643.35
2025-10-01 07:00:00+00:00,PT15M,10559.57,10360.45,10126.9,10593.99,10272.76,10005.57,10539.94,10076.25
2025-10-01 08:00:00+00:00,PT15M,10432.32,10469.82,10234.15,10705.5,10382.0,10112.29,10651.71,10255.08
2025-10-01 09:00:00+00:00,PT15M,10452.37,10279.84,10002.26,10557.42,10462.08,10072.6,10851.55,10291.41
2025-10-01 10:00:00+00:00,PT15M,10500.61,10187.63,9907.86,10467.4,10588.25,10192.4,10984.1,10465.7
2025-10-01 11:00:00+00:00,PT15M,11193.32,10725.1,10445.47,11004.74,10309.19,9913.58,10704.8,10262.26
2025-10-01 12:00:00+00:00,PT15M,10961.31,10944.81,10663.66,11225.95,10153.9,9756.9,10550.9,10046.27
2025-10-01 13:00:00+00:00,PT15M,10668.4,10587.73,10305.56,10869.91,10052.8,9654.82,10450.79,9932.84
2025-10-01 14:00:00+00:00,PT15M,9996.14,10237.32,9957.01,10517.64,9899.13,9503.44,10294.81,9790.45
2025-10-01 15:00:00+00:00,PT15M,9886.3,9874.09,9595.89,10152.29,9915.51,9522.61,10308.4,9804.02
2025-10-01 16:00:00+00:00,PT15M,9891.33,9960.47,9680.98,10239.95,10093.96,9698.62,10489.31,10071.04
2025-10-01 17:00:00+00:00,PT15M,9866.54,9984.21,9704.06,10264.36,10126.86,9730.3,10523.41,10117.24
2025-10-01 18:00:00+00:00,PT15M,9891.42,9851.16,9569.82,10132.5,9954.84,9557.72,10351.95,9837.93
2025-10-01 19:00:00+00:00,PT15M,9385.56,9403.46,9120.79,9686.14,9532.51,9132.75,9932.27,9468.68
2025-10-01 20:00:00+00:00,PT15M,8945.01,9047.08,8765.43,9328.73,9059.38,8660.9,9457.85,9006.31
2025-10-01 21:00:00+00:00,PT15M,8763.47,8613.55,8330.24,8896.86,8665.92,8265.32,9066.53,8583.47
2025-10-01 22:00:00+00:00,PT15M,8120.3,8132.19,7848.77,8415.61,8109.68,7824.4,8394.96,7992.23
2025-10-01 23:00:00+00:00,PT15M,7805.91,7740.08,7457.79,8022.36,7822.47,7538.34,8106.61,7703.12
2025-10-02 00:00:00+00:00,PT15M,7408.32,7541.37,7295.06,7787.68,7597.08,7323.54,7870.63,7444.85
2025-10-02 01:00:00+00:00,PT15M,7502.21,7506.7,7261.29,7752.11,7485.32,7212.73,7757.91,7324.91
2025-10-02 02:00:00+00:00,PT15M,7276.28,7513.94,7269.02,7758.86,7532.96,7261.15,7804.76,7366.37
2025-10-02 03:00:00+00:00,PT15M,7580.83,7554.33,7312.92,7795.73,7753.86,7485.54,8022.18,7631.38
2025-10-02 04:00:00+00:00,PT15M,8533.86,8400.36,8163.72,8637.0,8468.6,8205.5,8731.71,8329.76
2025-10-02 05:00:00+00:00,PT15M,9487.23,9600.35,9361.58,9839.12,9406.85,9141.46,9672.24,9293.45
2025-10-02 06:00:00+00:00,PT15M,9855.76,10002.06,9762.48,10241.65,9982.85,9716.8,10248.91,9868.81
2025-10-02 07:00:00+00:00,PT15M,10488.67,10490.3,10248.84,10731.76,10384.37,10116.54,10652.19,10310.53
2025-10-02 08:00:00+00:00,PT15M,10650.7,10500.97,10257.05,10744.89,10508.48,10238.22,10778.74,10405.44
2025-10-02 09:00:00+00:00,PT15M,10745.41,10541.28,10269.79,10812.76,10590.05,10198.4,10981.69,10460.8
2025-10-02 10:00:00+00:00,PT15M,10746.75,10525.3,10253.36,10797.24,10473.04,10075.72,10870.35,10435.06
2025-10-02 11:00:00+00:00,PT15M,10548.6,10606.31,10333.45,10879.17,10300.87,9903.74,10698.0,10314.6
2025-10-02 12:00:00+00:00,PT15M,10783.76,10556.33,10281.7,10830.95,10125.03,9725.75,10524.32,10052.37
2025-10-02 13:00:00+00:00,PT15M,10818.34,10900.45,10624.36,11176.53,10000.19,9599.42,10400.95,9906.46
2025-10-02 14:00:00+00:00,PT15M,10253.21,10550.32,10275.99,10824.65,9859.16,9461.07,10257.24,9812.63
2025-10-02 15:00:00+00:00,PT15M,10121.06,10378.23,10106.1,10650.37,9943.44,9548.36,10338.52,9875.82
2025-10-02 16:00:00+00:00,PT15M,10472.17,10567.83,10295.02,10840.64,10217.6,9820.7,10614.51,10157.32
2025-10-02 17:00:00+00:00,PT15M,10382.04,10530.97,10257.88,10804.07,10318.0,9920.14,10715.86,10260.61
2025-10-02 18:00:00+00:00,PT15M,10276.04,10258.75,9984.06,10533.44,9963.56,9564.01,10363.11,9928.95
2025-10-02 19:00:00+00:00,PT15M,9596.77,9673.18,9397.37,9948.99,9459.36,9057.91,9860.8,9457.06
2025-10-02 20:00:00+00:00,PT15M,8935.87,9088.53,8813.88,9363.18,9101.88,8701.89,9501.87,9056.15
2025-10-02 21:00:00+00:00,PT15M,8560.88,8408.27,8131.48,8685.06,8840.36,8438.01,9242.71,8716.18
2025-10-02 22:00:00+00:00,PT15M,8050.35,7881.11,7604.74,8157.48,8324.17,8045.82,8602.53,8348.73
2025-10-02 23:00:00+00:00,PT15M,7776.17,7623.1,7347.57,7898.64,7879.36,7601.85,8156.88,7849.78
2025-10-03 00:00:00+00:00,PT15M,7534.14,7370.6,7131.92,7609.27,7559.37,7291.6,7827.14,7529.19
2025-10-03 01:00:00+00:00,PT15M,7380.5,7494.81,7255.98,7733.64,7516.9,7250.11,7783.69,7534.82
2025-10-03 02:00:00+00:00,PT15M,7415.88,7545.8,7307.78,7783.81,7569.34,7303.08,7835.6,7579.87
2025-10-03 03:00:00+00:00,PT15M,7757.23,7687.41,7453.06,7921.75,7819.36,7556.92,8081.8,7847.56
2025-10-03 04:00:00+00:00,PT15M,8403.79,8494.99,8265.11,8724.86,8562.14,8304.89,8819.4,8548.01
2025-10-03 05:00:00+00:00,PT15M,9592.09,9440.6,9208.38,9672.82,9579.09,9319.52,9838.66,9576.43
2025-10-03 06:00:00+00:00,PT15M,9951.25,9970.03,9737.64,10202.41,10028.12,9767.66,10288.58,10067.32
2025-10-03 07:00:00+00:00,PT15M,10376.92,10311.9,10077.18,10546.61,10421.92,10159.42,10684.42,10453.29
2025-10-03 08:00:00+00:00,PT15M,10585.07,10460.73,10223.77,10697.68,10512.22,10247.05,10777.39,10542.43
2025-10-03 09:00:00+00:00,PT15M,10919.77,10495.0,10224.57,10765.44,10440.38,10052.62,10828.15,10496.16
2025-10-03 10:00:00+00:00,PT15M,10691.85,10637.09,10362.66,10911.51,10315.9,9924.72,10707.09,10427.85
2025-10-03 11:00:00+00:00,PT15M,10437.31,10457.45,10182.7,10732.21,10348.77,9956.07,10741.47,10304.79
2025-10-03 12:00:00+00:00,PT15M,10118.71,10380.6,10104.12,10657.09,10234.07,9838.88,10629.26,10159.15
2025-10-03 13:00:00+00:00,PT15M,9987.34,10275.65,9996.68,10554.63,10142.19,9745.16,10539.22,10024.29
2025-10-03 14:00:00+00:00,PT15M,10009.94,9861.89,9585.07,10138.72,9978.69,9584.11,10373.27,9759.68
2025-10-03 15:00:00+00:00,PT15M,10184.5,9734.63,9460.7,10008.57,9911.35,9519.95,10302.75,9656.3
2025-10-03 16:00:00+00:00,PT15M,10021.58,9953.48,9678.22,10228.73,10015.36,9623.02,10407.71,9855.85
2025-10-03 17:00:00+00:00,PT15M,9874.82,9609.89,9334.81,9884.98,9885.81,9492.91,10278.72,9924.22
2025-10-03 18:00:00+00:00,PT15M,9590.79,9529.36,9251.95,9806.76,9757.92,9362.66,10153.19,9696.6
2025-10-03 19:00:00+00:00,PT15M,9273.85,8975.9,8697.08,9254.73,9263.92,8866.99,9660.86,9275.49
2025-10-03 20:00:00+00:00,PT15M,8859.4,8641.84,8364.42,8919.26,8864.37,8469.35,9259.38,8919.55
2025-10-03 21:00:00+00:00,PT15M,8526.39,8122.89,7843.71,8402.06,8466.54,8068.5,8864.58,8531.36
2025-10-03 22:00:00+00:00,PT15M,7781.27,7746.81,7468.28,8025.34,7980.5,7703.56,8257.44,8028.67
2025-10-03 23:00:00+00:00,PT15M,7582.66,7199.71,6921.79,7477.64,7708.44,7432.13,7984.75,7658.48
2025-10-04 00:00:00+00:00,PT15M,7125.12,6936.14,6703.18,7169.11,7388.01,7123.16,7652.86,7328.37
2025-10-04 01:00:00+00:00,PT15M,7073.0,6875.53,6646.65,7104.41,7131.28,6871.08,7391.49,7067.9
2025-10-04 02:00:00+00:00,PT15M,7148.48,6793.67,6564.0,7023.34,7047.92,6786.81,7309.02,7082.5
2025-10-04 03:00:00+00:00,PT15M,7066.6,6801.45,6573.2,7029.71,6999.48,6739.99,7258.98,7078.87
2025-10-04 04:00:00+00:00,PT15M,7388.0,6985.61,6761.05,7210.16,7190.11,6934.81,7445.4,7242.28
2025-10-04 05:00:00+00:00,PT15M,7699.56,7556.09,7329.3,7782.87,7633.31,7375.48,7891.13,7687.11
2025-10-04 06:00:00+00:00,PT15M,8232.17,7780.19,7558.44,8001.94,7963.31,7711.21,8215.41,8027.7
2025-10-04 07:00:00+00:00,PT15M,8764.02,8433.7,8207.78,8659.61,8607.63,8350.79,8864.47,8699.45
2025-10-04 08:00:00+00:00,PT15M,9075.22,8771.53,8544.46,8998.6,8988.83,8730.68,9246.98,8941.22
2025-10-04 09:00:00+00:00,PT15M,9775.85,9096.22,8778.33,9414.11,9209.96,8824.07,9595.85,9138.77
2025-10-04 10:00:00+00:00,PT15M,9937.1,9569.51,9245.57,9893.44,9406.41,9013.18,9799.63,9244.88
2025-10-04 11:00:00+00:00,PT15M,10635.64,9600.96,9275.2,9926.72,9405.73,9010.29,9801.18,9117.01
2025-10-04 12:00:00+00:00,PT15M,9341.9,10072.73,9744.65,10400.82,9196.63,8798.36,9594.89,8874.3
2025-10-04 13:00:00+00:00,PT15M,9282.38,8593.92,8265.68,8922.16,8838.2,8439.75,9236.66,8628.72
2025-10-04 14:00:00+00:00,PT15M,8993.03,8688.24,8361.82,9014.65,8615.37,8219.13,9011.6,8576.15
2025-10-04 15:00:00+00:00,PT15M,9059.6,8577.35,8255.16,8899.54,8574.63,8183.52,8965.73,8585.65
2025-10-04 16:00:00+00:00,PT15M,9205.96,8898.46,8575.22,9221.7,8928.79,8536.41,9321.17,8981.09
2025-10-04 17:00:00+00:00,PT15M,8986.37,8643.57,8319.1,8968.04,8975.18,8581.3,9369.05,9071.82
2025-10-04 18:00:00+00:00,PT15M,8864.64,8375.54,8050.63,8700.46,8763.76,8369.34,9158.19,8803.5
2025-10-04 19:00:00+00:00,PT15M,8426.16,8210.92,7882.2,8539.65,8467.28,8068.24,8866.32,8572.47
2025-10-04 20:00:00+00:00,PT15M,8289.7,7721.25,7396.32,8046.18,8080.32,7685.89,8474.75,8227.48
2025-10-04 21:00:00+00:00,PT15M,8027.16,7480.49,7152.33,7808.66,7772.0,7373.64,8170.36,7928.41
2025-10-04 22:00:00+00:00,PT15M,7542.56,7030.26,6703.96,7356.56,7190.22,6863.91,7516.52,7362.05
2025-10-04 23:00:00+00:00,PT15M,7225.57,6790.29,6463.37,7117.21,6932.66,6605.74,7259.58,7111.07
2025-10-05 00:00:00+00:00,PT15M,7141.0,6625.85,6423.04,6828.67,6790.98,6581.0,7000.96,6842.95
2025-10-05 01:00:00+00:00,PT15M,6745.81,6524.88,6321.57,6728.2,6655.36,6444.86,6865.86,6712.83
2025-10-05 02:00:00+00:00,PT15M,6889.81,6376.12,6174.19,6578.04,6584.61,6375.55,6793.67,6659.08
2025-10-05 03:00:00+00:00,PT15M,6601.91,6486.98,6286.24,6687.73,6637.9,6430.06,6845.74,6731.29
2025-10-05 04:00:00+00:00,PT15M,7073.3,6452.96,6252.91,6653.01,6877.37,6670.25,7084.49,6988.32
2025-10-05 05:00:00+00:00,PT15M,7103.25,6828.88,6629.92,7027.84,7142.91,6936.92,7348.9,7243.72
2025-10-05 06:00:00+00:00,PT15M,7502.43,7027.81,6833.52,7222.09,7338.3,7137.15,7539.45,7454.18
2025-10-05 07:00:00+00:00,PT15M,8041.71,7645.78,7448.59,7842.96,7956.6,7752.45,8160.75,8026.58
2025-10-05 08:00:00+00:00,PT15M,8491.59,8301.57,8104.98,8498.16,8370.28,8166.74,8573.82,8375.72
2025-10-05 09:00:00+00:00,PT15M,8761.46,8373.41,8103.33,8643.5,8788.93,8429.2,9148.67,8784.09
2025-10-05 10:00:00+00:00,PT15M,9024.32,8704.42,8429.83,8979.01,9155.2,8789.46,9520.94,9092.4
2025-10-05 11:00:00+00:00,PT15M,8842.2,8492.06,8216.05,8768.08,9126.05,8758.42,9493.68,8964.24
2025-10-05 12:00:00+00:00,PT15M,8513.07,8089.59,7812.49,8366.7,8919.19,8550.11,9288.28,8766.97
2025-10-05 13:00:00+00:00,PT15M,8262.67,7928.54,7647.48,8209.6,8591.88,8217.53,8966.23,8474.85
2025-10-05 14:00:00+00:00,PT15M,8231.06,7839.21,7561.58,8116.84,8258.36,7888.57,8628.14,8256.74
2025-10-05 15:00:00+00:00,PT15M,8711.91,8241.15,7968.07,8514.24,8279.99,7916.26,8643.72,8336.5
2025-10-05 16:00:00+00:00,PT15M,8793.91,8711.66,8437.65,8985.66,8687.28,8322.32,9052.23,8832.81
2025-10-05 17:00:00+00:00,PT15M,9319.5,8878.22,8606.33,9150.11,8865.56,8503.42,9227.69,9083.87
2025-10-05 18:00:00+00:00,PT15M,9235.82,9071.26,8795.29,9347.24,8870.9,8503.33,9238.48,8962.55
2025-10-05 19:00:00+00:00,PT15M,8900.59,8764.26,8485.35,9043.16,8552.35,8180.87,8923.83,8703.12
2025-10-05 20:00:00+00:00,PT15M,8494.95,8490.26,8212.56,8767.96,8209.16,7839.29,8579.05,8386.78
2025-10-05 21:00:00+00:00,PT15M,8155.73,8153.83,7873.69,8433.97,7964.99,7591.86,8338.11,8028.17
2025-10-05 22:00:00+00:00,PT15M,7801.76,7629.58,7350.87,7908.29,7447.8,7169.09,7726.51,7497.64
2025-10-05 23:00:00+00:00,PT15M,7374.87,7280.22,7002.91,7557.54,7177.72,6900.4,7455.03,7272.15
2025-10-06 00:00:00+00:00,PT15M,7477.86,7113.74,6876.59,7350.89,6973.94,6661.9,7285.98,7109.89
2025-10-06 01:00:00+00:00,PT15M,7316.41,7214.69,6977.5,7451.87,6898.83,6586.75,7210.92,7037.6
2025-10-06 02:00:00+00:00,PT15M,7439.33,7402.11,7165.6,7638.63,7002.99,6691.79,7314.2,7076.31
2025-10-06 03:00:00+00:00,PT15M,7610.43,7453.78,7222.72,7684.84,7269.74,6965.71,7573.76,7420.64
2025-10-06 04:00:00+00:00,PT15M,8307.31,8280.1,8052.48,8507.72,8190.93,7891.43,8490.43,8293.12
2025-10-06 05:00:00+00:00,PT15M,9205.51,9241.19,9010.24,9472.14,9295.8,8991.92,9599.69,9339.32
2025-10-06 06:00:00+00:00,PT15M,9963.16,9665.3,9436.36,9894.25,9625.66,9324.41,9926.9,9752.08
2025-10-06 07:00:00+00:00,PT15M,10651.47,10477.63,10244.5,10710.76,10262.66,9955.91,10569.41,10420.26
2025-10-06 08:00:00+00:00,PT15M,10621.83,10710.94,10477.18,10944.69,10385.77,10078.19,10693.35,10463.14
2025-10-06 09:00:00+00:00,PT15M,10916.8,10599.55,10328.14,10870.96,10622.91,10223.02,11022.81,10661.0
2025-10-06 10:00:00+00:00,PT15M,10637.73,10693.08,10421.23,10964.93,10511.66,10110.19,10913.13,10517.07
2025-10-06 11:00:00+00:00,PT15M,10495.6,10396.76,10124.2,10669.32,10388.45,9985.93,10790.97,10270.56
2025-10-06 12:00:00+00:00,PT15M,10482.37,10564.24,10288.78,10839.69,10162.21,9755.42,10569.0,10225.07
2025-10-06 13:00:00+00:00,PT15M,10541.94,10493.58,10218.73,10768.44,10042.43,9636.51,10448.34,10079.89
2025-10-06 14:00:00+00:00,PT15M,10302.65,10624.82,10353.03,10896.61,9954.23,9552.85,10355.61,9910.54
2025-10-06 15:00:00+00:00,PT15M,10274.5,10449.99,10178.32,10721.65,10153.01,9751.81,10554.2,10082.33
2025-10-06 16:00:00+00:00,PT15M,10468.54,10586.7,10312.07,10861.33,10417.25,10011.67,10822.84,10356.62
2025-10-06 17:00:00+00:00,PT15M,10577.99,10765.3,10491.16,11039.43,10380.85,9976.01,10785.7,10466.33
2025-10-06 18:00:00+00:00,PT15M,10122.86,10214.49,9941.68,10487.3,10102.52,9699.64,10505.41,9954.71
2025-10-06 19:00:00+00:00,PT15M,9498.62,9545.37,9268.24,9822.49,9651.33,9242.07,10060.59,9614.53
2025-10-06 20:00:00+00:00,PT15M,8886.76,9129.35,8855.27,9403.43,9145.57,8740.8,9550.33,9107.94
2025-10-06 21:00:00+00:00,PT15M,8572.52,8598.7,8321.43,8875.98,8735.31,8325.83,9144.79,8674.02
2025-10-06 22:00:00+00:00,PT15M,8378.78,8086.86,7812.72,8360.99,8119.86,7845.09,8394.63,8166.5
2025-10-06 23:00:00+00:00,PT15M,7858.48,7905.91,7632.69,8179.14,7820.56,7546.7,8094.42,7856.91
2025-10-07 00:00:00+00:00,PT15M,7638.31,7537.29,7316.36,7758.22,7633.88,7408.77,7858.99,7674.61
2025-10-07 01:00:00+00:00,PT15M,7656.4,7692.95,7472.07,7913.83,7540.69,7315.62,7765.75,7559.81
