utc_time,FR_MW,GE_MW,BE_MW,offshore_wind_cf,onshore_wind_cf,solar_cf,NL_MW
2024-07-13 16:00:00+00:00,41763.0,45946.25,8106.85,0.048,0.175,0.183,11367.936764666498
2024-07-13 17:00:00+00:00,41621.5,46691.25,8235.59,0.037,0.117,0.081,11368.911696907253
2024-07-13 18:00:00+00:00,40131.5,46782.25,8137.9,0.015,0.081,0.031,11369.88822503962
2024-07-13 19:00:00+00:00,39493.0,46321.0,7924.9,0.027,0.058,0.005,11370.866347797704
2024-07-13 20:00:00+00:00,41654.5,44557.25,7846.51,0.054,0.048,0.0,11371.846063913537
2024-07-13 21:00:00+00:00,41211.5,43600.5,7577.98,0.053,0.045,0.0,11372.827372117088
2024-07-13 22:00:00+00:00,38561.0,42899.0,7095.59,0.053,0.042,0.0,11373.81027113626
2024-07-13 23:00:00+00:00,36454.0,40392.5,7030.91,0.051,0.039,0.0,11374.794759696899
2024-07-14 00:00:00+00:00,34632.0,38033.75,6789.59,0.024,0.038,0.0,11375.780836522785
2024-07-14 01:00:00+00:00,32767.0,36233.5,6765.01,0.06,0.038,0.0,11376.76850033564
2024-07-14 02:00:00+00:00,31824.0,35799.75,6599.83,0.135,0.04,0.0,11377.757749855133
2024-07-14 03:00:00+00:00,31641.0,35200.75,6561.46,0.199,0.04,0.0,11378.748583798872
2024-07-14 04:00:00+00:00,31534.5,35069.0,6830.27,0.245,0.038,0.02,11379.741000882412
2024-07-14 05:00:00+00:00,32625.0,34912.25,6885.07,0.274,0.04,0.051,11380.73499981926
2024-07-14 06:00:00+00:00,35041.5,35792.75,7021.86,0.197,0.061,0.14,11381.730579320869
2024-07-14 07:00:00+00:00,37991.0,37646.0,7422.76,0.196,0.078,0.297,11382.727738096642
2024-07-14 08:00:00+00:00,40270.5,40636.25,7751.75,0.182,0.113,0.45,11383.726474853938
2024-07-14 09:00:00+00:00,41866.5,42353.5,8139.74,0.177,0.155,0.575,11384.726788298069
2024-07-14 10:00:00+00:00,44145.5,43443.5,8533.96,0.19,0.194,0.655,11385.7286771323
2024-07-14 11:00:00+00:00,42328.5,44700.25,8351.46,0.223,0.233,0.688,11386.732140057858
2024-07-14 12:00:00+00:00,40931.5,44989.5,8072.21,0.22,0.32,0.674,11387.737175773927
2024-07-14 13:00:00+00:00,39670.0,43502.0,7993.56,0.18,0.364,0.633,11388.743782977657
2024-07-14 14:00:00+00:00,39001.5,42543.5,7719.51,0.1,0.376,0.532,11389.751960364154
2024-07-14 15:00:00+00:00,39599.5,42275.25,7824.19,0.083,0.321,0.394,11390.761706626492
2024-07-14 16:00:00+00:00,40878.5,42548.75,7908.13,0.06,0.252,0.241,11391.773020455712
2024-07-14 17:00:00+00:00,41429.0,44096.25,8190.68,0.039,0.152,0.077,11392.785900540819
2024-07-14 18:00:00+00:00,40411.5,45751.5,8325.02,0.001,0.108,0.029,11393.800345568792
2024-07-14 19:00:00+00:00,40198.0,46277.25,7870.48,0.001,0.079,0.004,11394.81635422458
2024-07-14 20:00:00+00:00,42082.0,45601.5,7895.54,0.001,0.059,0.0,11395.833925191106
2024-07-14 21:00:00+00:00,41447.0,44848.75,7797.28,0.001,0.046,0.0,11396.853057149263
2024-07-14 22:00:00+00:00,38641.5,44605.0,7241.63,0.001,0.04,0.0,11397.873748777925
2024-07-14 23:00:00+00:00,36508.5,42370.25,6997.9,0.002,0.039,0.0,11398.895998753944
2024-07-15 00:00:00+00:00,34871.0,40202.5,6850.86,0.011,0.037,0.0,11399.919805752152
2024-07-15 01:00:00+00:00,33447.0,38403.75,6806.45,0.022,0.035,0.0,11400.94516844536
2024-07-15 02:00:00+00:00,33372.0,37449.25,6881.19,0.034,0.034,0.0,11401.972085504362
2024-07-15 03:00:00+00:00,35249.0,37337.0,7003.31,0.052,0.035,0.0,11403.000555597942
2024-07-15 04:00:00+00:00,38092.5,38485.5,7312.83,0.078,0.036,0.017,11404.030577392867
2024-07-15 05:00:00+00:00,41939.0,41392.25,8057.64,0.1,0.04,0.043,11405.06214955389
2024-07-15 06:00:00+00:00,45483.0,48658.0,8689.93,0.12,0.053,0.114,11406.095270743763
2024-07-15 07:00:00+00:00,47882.5,53888.25,9287.84,0.14,0.08,0.211,11407.12993962322
2024-07-15 08:00:00+00:00,49560.5,57322.25,9444.57,0.165,0.097,0.322,11408.166154850995
2024-07-15 09:00:00+00:00,51046.0,57890.75,9679.97,0.171,0.109,0.486,11409.203915083812
2024-07-15 10:00:00+00:00,52043.5,57713.25,9948.42,0.167,0.121,0.618,11410.243218976399
2024-07-15 11:00:00+00:00,51302.5,58323.0,10011.64,0.137,0.118,0.516,11411.284065181479
2024-07-15 12:00:00+00:00,50855.5,57717.25,9723.4,0.091,0.105,0.368,11412.326452349776
2024-07-15 13:00:00+00:00,49859.0,56881.5,9262.37,0.103,0.101,0.306,11413.370379130016
2024-07-15 14:00:00+00:00,48692.5,55715.0,9066.71,0.144,0.128,0.393,11414.415844168929
2024-07-15 15:00:00+00:00,48020.0,54745.75,9214.04,0.184,0.116,0.339,11415.462846111253
2024-07-15 16:00:00+00:00,48834.0,54402.5,9390.47,0.226,0.075,0.215,11416.511383599733
2024-07-15 17:00:00+00:00,48654.0,54922.25,9265.29,0.262,0.046,0.08,11417.56145527512
2024-07-15 18:00:00+00:00,45952.0,56188.75,8984.97,0.381,0.051,0.031,11418.61305977618
2024-07-15 19:00:00+00:00,44514.5,56222.0,8599.91,0.46,0.063,0.004,11419.666195739694
2024-07-15 20:00:00+00:00,46026.0,54033.75,8433.73,0.495,0.066,0.0,11420.72086180045
2024-07-15 21:00:00+00:00,44772.0,51695.5,8138.57,0.473,0.061,0.0,11421.777056591258
2024-07-15 22:00:00+00:00,41203.0,49605.0,7778.74,0.436,0.06,0.0,11422.834778742948
2024-07-15 23:00:00+00:00,39192.0,47442.75,7231.69,0.371,0.057,0.0,11423.894026884365
2024-07-16 00:00:00+00:00,37706.0,44066.0,7106.06,0.409,0.087,0.0,11424.95479964238
2024-07-16 01:00:00+00:00,36119.0,42364.75,7002.72,0.332,0.08,0.0,11426.017095641886
2024-07-16 02:00:00+00:00,35702.5,41495.0,7038.85,0.317,0.071,0.0,11427.080913505799
2024-07-16 03:00:00+00:00,37217.0,42024.75,7138.84,0.27,0.068,0.0,11428.146251855065
2024-07-16 04:00:00+00:00,39793.5,42739.25,7590.97,0.224,0.07,0.007,11429.213109308657
2024-07-16 05:00:00+00:00,43341.0,45792.0,8161.05,0.19,0.075,0.034,11430.281484483585
2024-07-16 06:00:00+00:00,46603.0,52678.5,8701.96,0.276,0.076,0.081,11431.351375994884
2024-07-16 07:00:00+00:00,48738.0,56698.25,9098.38,0.324,0.087,0.08,11432.422782455624
2024-07-16 08:00:00+00:00,50147.0,60302.0,9225.13,0.306,0.087,0.129,11433.495702476914
2024-07-16 09:00:00+00:00,51425.5,60180.0,9372.82,0.217,0.076,0.179,11434.570134667902
2024-07-16 10:00:00+00:00,52457.0,61013.5,9426.31,0.147,0.07,0.235,11435.64607763577
2024-07-16 11:00:00+00:00,51793.0,61090.5,9333.67,0.106,0.066,0.246,11436.723529985751
2024-07-16 12:00:00+00:00,50957.5,60432.75,9777.85,0.161,0.043,0.266,11437.802490321112
2024-07-16 13:00:00+00:00,49937.5,59049.5,9716.47,0.148,0.045,0.235,11438.882957243168
2024-07-16 14:00:00+00:00,48706.0,57428.25,9352.51,0.138,0.046,0.239,11439.964929351281
2024-07-16 15:00:00+00:00,48127.0,57386.5,9338.36,0.164,0.043,0.204,11441.048405242866
2024-07-16 16:00:00+00:00,48895.0,56808.0,9115.96,0.214,0.041,0.154,11442.133383513385
2024-07-16 17:00:00+00:00,48622.5,56286.0,9080.8,0.283,0.029,0.074,11443.21986275635
2024-07-16 18:00:00+00:00,45909.0,56146.5,8930.7,0.547,0.041,0.032,11444.307841563332
2024-07-16 19:00:00+00:00,44701.5,55765.0,8500.62,0.471,0.046,0.004,11445.397318523954
2024-07-16 20:00:00+00:00,46176.0,53338.25,8248.12,0.388,0.045,0.0,11446.4882922259
2024-07-16 21:00:00+00:00,44959.0,51053.0,8328.14,0.362,0.045,0.0,11447.580761254912
2024-07-16 22:00:00+00:00,41513.0,48566.25,7856.4,0.328,0.047,0.0,11448.674724194796
2024-07-16 23:00:00+00:00,39358.5,45635.0,7417.67,0.262,0.048,0.0,11449.770179627418
2024-07-17 00:00:00+00:00,37889.5,43471.5,7197.86,0.397,0.075,0.0,11450.867126132709
2024-07-17 01:00:00+00:00,36208.0,41640.5,6906.11,0.239,0.059,0.0,11451.965562288673
2024-07-17 02:00:00+00:00,35855.0,40738.5,6809.57,0.136,0.051,0.0,11453.065486671376
2024-07-17 03:00:00+00:00,37282.0,41341.75,7067.59,0.063,0.047,0.0,11454.166897854957
2024-07-17 04:00:00+00:00,39754.0,43064.75,7553.68,0.026,0.045,0.016,11455.26979441163
2024-07-17 05:00:00+00:00,43503.5,45701.25,8192.15,0.009,0.043,0.049,11456.374174911682
2024-07-17 06:00:00+00:00,46755.5,52044.75,8898.64,0.008,0.046,0.129,11457.480037923473
2024-07-17 07:00:00+00:00,48794.0,56568.25,9426.91,0.005,0.049,0.224,11458.587382013447
2024-07-17 08:00:00+00:00,50005.5,59381.25,9798.45,0.007,0.049,0.307,11459.696205746126
2024-07-17 09:00:00+00:00,51411.5,60399.5,9900.04,0.018,0.068,0.417,11460.80650768411
2024-07-17 10:00:00+00:00,52530.0,60767.75,9616.82,0.048,0.087,0.467,11461.918286388087
2024-07-17 11:00:00+00:00,51833.0,60703.25,9553.99,0.108,0.1,0.515,11463.03154041683
2024-07-17 12:00:00+00:00,51234.5,60011.5,9522.62,0.177,0.148,0.577,11464.146268327198
2024-07-17 13:00:00+00:00,50225.0,59395.5,9323.42,0.201,0.18,0.592,11465.262468674144
2024-07-17 14:00:00+00:00,49103.5,57884.0,9238.63,0.165,0.192,0.501,11466.380140010704
2024-07-17 15:00:00+00:00,48548.5,57694.5,9170.0,0.123,0.175,0.375,11467.499280888014
2024-07-17 16:00:00+00:00,49574.5,56837.75,8989.12,0.113,0.115,0.226,11468.619889855301
2024-07-17 17:00:00+00:00,49127.5,57073.25,9080.87,0.134,0.058,0.077,11469.741965459894
2024-07-17 18:00:00+00:00,46563.5,57368.5,9063.46,0.167,0.035,0.029,11470.865506247213
2024-07-17 19:00:00+00:00,45557.0,56683.5,8716.34,0.188,0.028,0.003,11471.990510760788
2024-07-17 20:00:00+00:00,47052.5,54999.75,8612.32,0.198,0.021,0.0,11473.116977542242
2024-07-17 21:00:00+00:00,45750.0,52916.0,8470.81,0.135,0.015,0.0,11474.244905131309
2024-07-17 22:00:00+00:00,42063.5,50753.0,7935.36,0.083,0.013,0.0,11475.374292065828
2024-07-17 23:00:00+00:00,39963.5,47133.75,7577.36,0.046,0.014,0.0,11476.505136881744
2024-07-18 00:00:00+00:00,38401.0,44564.5,7304.12,0.051,0.019,0.0,11477.637438113114
2024-07-18 01:00:00+00:00,36821.5,42475.75,7331.38,0.035,0.019,0.0,11478.771194292107
2024-07-18 02:00:00+00:00,36146.5,41278.0,7214.07,0.017,0.019,0.0,11479.906403949006
2024-07-18 03:00:00+00:00,37655.5,41181.25,7292.06,0.008,0.019,0.0,11481.043065612208
2024-07-18 04:00:00+00:00,40255.5,42432.5,7632.39,0.004,0.02,0.015,11482.18117780823
2024-07-18 05:00:00+00:00,43768.0,45104.5,8314.6,0.003,0.02,0.046,11483.320739061708
2024-07-18 06:00:00+00:00,47187.0,50426.25,8941.38,0.002,0.02,0.134,11484.461747895399
2024-07-18 07:00:00+00:00,49323.5,55408.5,9477.96,0.004,0.025,0.281,11485.604202830182
2024-07-18 08:00:00+00:00,51048.5,58986.75,9778.71,0.003,0.026,0.424,11486.748102385065
2024-07-18 09:00:00+00:00,52568.5,59796.5,9959.39,0.002,0.026,0.54,11487.893445077181
2024-07-18 10:00:00+00:00,53523.5,60240.0,10144.82,0.002,0.024,0.616,11489.040229421795
2024-07-18 11:00:00+00:00,53100.5,60212.25,10026.46,0.003,0.021,0.649,11490.188453932296
2024-07-18 12:00:00+00:00,52743.5,59398.25,9845.81,0.002,0.017,0.643,11491.338117120215
2024-07-18 13:00:00+00:00,51905.5,58577.5,9843.29,0.008,0.019,0.595,11492.489217495211
2024-07-18 14:00:00+00:00,50660.5,57821.25,9663.22,0.018,0.023,0.507,11493.641753565085
2024-07-18 15:00:00+00:00,50454.5,56930.75,9699.76,0.013,0.025,0.381,11494.795723835772
2024-07-18 16:00:00+00:00,50913.0,55986.25,9500.57,0.009,0.027,0.228,11495.951126811355
2024-07-18 17:00:00+00:00,50217.0,56324.25,9321.01,0.007,0.029,0.075,11497.10796099405
2024-07-18 18:00:00+00:00,47788.5,56724.75,8957.14,0.002,0.031,0.027,11498.266224884226
2024-07-18 19:00:00+00:00,46530.0,56449.25,8820.13,0.002,0.035,0.002,11499.425916980395
2024-07-18 20:00:00+00:00,48098.5,54427.25,8730.05,0.005,0.038,0.0,11500.587035779217
2024-07-18 21:00:00+00:00,46543.0,52421.0,8590.3,0.008,0.041,0.0,11501.749579775507
2024-07-18 22:00:00+00:00,42786.5,50475.75,7954.74,0.015,0.043,0.0,11502.913547462225
2024-07-18 23:00:00+00:00,40571.0,46910.5,7687.77,0.026,0.042,0.0,11504.078937330492
2024-07-19 00:00:00+00:00,38919.5,43815.0,7272.12,0.036,0.03,0.0,11505.245747869583
2024-07-19 01:00:00+00:00,37226.5,42380.25,7288.9,0.035,0.032,0.0,11506.41397756693
2024-07-19 02:00:00+00:00,36782.0,41623.5,7244.96,0.032,0.036,0.0,11507.58362490813
2024-07-19 03:00:00+00:00,38142.0,41096.5,7277.93,0.041,0.033,0.0,11508.754688376932
2024-07-19 04:00:00+00:00,40548.0,41916.25,7478.64,0.045,0.031,0.016,11509.927166455262
2024-07-19 05:00:00+00:00,44024.0,43960.25,8163.97,0.039,0.026,0.045,11511.101057623206
2024-07-19 06:00:00+00:00,47138.5,49596.75,8725.03,0.044,0.02,0.138,11512.276360359016
2024-07-19 07:00:00+00:00,49356.5,54542.0,9369.5,0.015,0.021,0.29,11513.453073139117
2024-07-19 08:00:00+00:00,50715.0,57506.25,9650.18,0.005,0.031,0.433,11514.631194438109
2024-07-19 09:00:00+00:00,52325.0,58720.5,9910.93,0.004,0.047,0.545,11515.810722728758
2024-07-19 10:00:00+00:00,53306.0,58471.5,10416.81,0.007,0.057,0.619,11516.991656482016
2024-07-19 11:00:00+00:00,52684.0,58836.0,10402.52,0.019,0.062,0.653,11518.173994167004
2024-07-19 12:00:00+00:00,52177.5,58709.75,10037.2,0.065,0.05,0.642,11519.357734251029
2024-07-19 13:00:00+00:00,51130.0,56984.75,9596.13,0.077,0.047,0.594,11520.542875199577
2024-07-19 14:00:00+00:00,50333.0,55462.0,9297.73,0.074,0.052,0.505,11521.72941547632
2024-07-19 15:00:00+00:00,49950.5,54888.25,9263.74,0.065,0.048,0.379,11522.917353543115
2024-07-19 16:00:00+00:00,50467.5,54328.75,9206.07,0.065,0.037,0.227,11524.106687860009
2024-07-19 17:00:00+00:00,49343.0,54686.5,9200.53,0.074,0.045,0.073,11525.297416885232
2024-07-19 18:00:00+00:00,47012.0,54260.5,9035.83,0.13,0.06,0.025,11526.489539075217
2024-07-19 19:00:00+00:00,45878.0,53476.0,8624.31,0.129,0.075,0.002,11527.683052884582
2024-07-19 20:00:00+00:00,47568.5,51357.75,8629.93,0.155,0.084,0.0,11528.877956766146
2024-07-19 21:00:00+00:00,46054.5,49716.0,8418.85,0.172,0.093,0.0,11530.07424917092
2024-07-19 22:00:00+00:00,42209.0,47613.0,8161.77,0.195,0.106,0.0,11531.271928548125
2024-07-19 23:00:00+00:00,39960.0,44551.25,7682.98,0.219,0.119,0.0,11532.470993345174
2024-07-20 00:00:00+00:00,37877.5,42399.25,7413.63,0.328,0.146,0.0,11533.67144200769
2024-07-20 01:00:00+00:00,35893.0,40558.5,7110.26,0.304,0.158,0.0,11534.873272979501
2024-07-20 02:00:00+00:00,34852.5,39190.0,6823.72,0.339,0.184,0.0,11536.07648470264
2024-07-20 03:00:00+00:00,34983.0,38800.25,6851.64,0.418,0.19,0.0,11537.281075617357
2024-07-20 04:00:00+00:00,35470.0,38630.75,6902.74,0.489,0.201,0.016,11538.487044162102
2024-07-20 05:00:00+00:00,37116.5,38719.0,7162.21,0.534,0.221,0.042,11539.694388773554
2024-07-20 06:00:00+00:00,39928.0,40376.5,7311.8,0.627,0.218,0.138,11540.9031078866
2024-07-20 07:00:00+00:00,42701.5,42807.0,7815.16,0.556,0.263,0.293,11542.113199934342
2024-07-20 08:00:00+00:00,44658.0,45970.5,8356.65,0.384,0.296,0.437,11543.32466334811
2024-07-20 09:00:00+00:00,46350.0,48331.75,8788.47,0.151,0.28,0.546,11544.53749655745
2024-07-20 10:00:00+00:00,48279.0,49257.25,9014.48,0.135,0.271,0.616,11545.751697990137
2024-07-20 11:00:00+00:00,47164.5,49409.25,9064.83,0.218,0.256,0.646,11546.967266072172
2024-07-20 12:00:00+00:00,46217.5,48922.25,9126.91,0.354,0.186,0.629,11548.184199227779
2024-07-20 13:00:00+00:00,45406.5,47233.5,9006.46,0.245,0.202,0.57,11549.402495879418
2024-07-20 14:00:00+00:00,44716.5,45984.75,8784.24,0.465,0.261,0.345,11550.622154447778
2024-07-20 15:00:00+00:00,44691.0,45713.25,8743.61,0.504,0.181,0.112,11551.843173351785
2024-07-20 16:00:00+00:00,45023.0,45904.25,8675.73,0.439,0.204,0.064,11553.065551008602
2024-07-20 17:00:00+00:00,44720.5,46751.75,8775.65,0.371,0.152,0.035,11554.289285833627
2024-07-20 18:00:00+00:00,42836.5,47559.75,8361.76,0.457,0.073,0.021,11555.5143762405
2024-07-20 19:00:00+00:00,42302.5,47462.75,8007.42,0.408,0.061,0.001,11556.74082064111
2024-07-20 20:00:00+00:00,44152.0,45709.5,8029.48,0.372,0.065,0.0,11557.968617445578
2024-07-20 21:00:00+00:00,43032.0,44831.0,7968.82,0.296,0.06,0.0,11559.197765062285
2024-07-20 22:00:00+00:00,39847.5,43511.25,7656.29,0.209,0.057,0.0,11560.428261897854
2024-07-20 23:00:00+00:00,37685.0,41038.25,7295.8,0.154,0.058,0.0,11561.660106357158
2024-07-21 00:00:00+00:00,35899.0,38839.25,7197.73,0.171,0.043,0.0,11562.893296843327
2024-07-21 01:00:00+00:00,34007.5,37274.0,6915.31,0.226,0.045,0.0,11564.127831757743
2024-07-21 02:00:00+00:00,33082.5,35993.25,6683.95,0.244,0.048,0.0,11565.363709500049
2024-07-21 03:00:00+00:00,32773.0,35257.75,6727.05,0.206,0.044,0.0,11566.60092846814
2024-07-21 04:00:00+00:00,32577.0,34532.5,6577.82,0.178,0.042,0.014,11567.839487058183
2024-07-21 05:00:00+00:00,33709.5,35052.0,6918.74,0.151,0.04,0.046,11569.079383664597
2024-07-21 06:00:00+00:00,36019.5,35611.25,7188.26,0.078,0.068,0.132,11570.320616680076
2024-07-21 07:00:00+00:00,38578.5,37764.25,7317.01,0.057,0.07,0.276,11571.563184495575
2024-07-21 08:00:00+00:00,40548.5,41250.0,7817.99,0.069,0.08,0.412,11572.807085500323
2024-07-21 09:00:00+00:00,42415.5,43695.0,8204.0,0.055,0.079,0.525,11574.052318081816
2024-07-21 10:00:00+00:00,44161.0,45703.5,8125.02,0.045,0.077,0.605,11575.29888062583
2024-07-21 11:00:00+00:00,42453.0,46217.75,7945.46,0.037,0.073,0.649,11576.546771516414
2024-07-21 12:00:00+00:00,41135.5,45113.5,8175.95,0.043,0.059,0.639,11577.795989135891
2024-07-21 13:00:00+00:00,40040.0,43603.0,8082.12,0.049,0.046,0.304,11579.046531864871
2024-07-21 14:00:00+00:00,39580.5,43880.5,7743.29,0.038,0.043,0.215,11580.298398082243
2024-07-21 15:00:00+00:00,39636.0,43643.5,7692.62,0.029,0.042,0.143,11581.551586165178
2024-07-21 16:00:00+00:00,40938.0,44261.5,7968.31,0.027,0.043,0.096,11582.80609448914
2024-07-21 17:00:00+00:00,41723.0,45701.5,8020.75,0.026,0.041,0.046,11584.061921427874
2024-07-21 18:00:00+00:00,40693.0,46398.5,8015.6,0.0,0.024,0.019,11585.31906535342
2024-07-21 19:00:00+00:00,40532.0,46895.75,7976.99,0.001,0.028,0.001,11586.57752463611
2024-07-21 20:00:00+00:00,42444.0,46249.0,8116.87,0.003,0.034,0.0,11587.83729764457
2024-07-21 21:00:00+00:00,41329.0,45559.75,7807.96,0.008,0.04,0.0,11589.098382745726
2024-07-21 22:00:00+00:00,38136.5,44703.5,7407.4,0.016,0.042,0.0,11590.360778304797
2024-07-21 23:00:00+00:00,36215.0,42421.0,7141.7,0.025,0.035,0.0,11591.62448268531
2024-07-22 00:00:00+00:00,34828.0,40292.0,6833.17,0.025,0.032,0.0,11592.889494249092
2024-07-22 01:00:00+00:00,33429.5,38817.5,6749.69,0.017,0.025,0.0,11594.155811356271
2024-07-22 02:00:00+00:00,33503.0,38550.25,6666.94,0.016,0.029,0.0,11595.423432365296
2024-07-22 03:00:00+00:00,35411.0,39005.0,6826.4,0.04,0.025,0.0,11596.692355632911
2024-07-22 04:00:00+00:00,38092.0,39605.5,7072.88,0.081,0.021,0.009,11597.962579514178
2024-07-22 05:00:00+00:00,41755.0,43281.0,7611.07,0.102,0.02,0.048,11599.234102362478
2024-07-22 06:00:00+00:00,45285.5,49989.5,8302.05,0.037,0.021,0.106,11600.506922529497
2024-07-22 07:00:00+00:00,47551.5,55564.25,8637.36,0.014,0.027,0.176,11601.781038365247
2024-07-22 08:00:00+00:00,48893.0,59137.25,8957.5,0.013,0.047,0.31,11603.056448218062
2024-07-22 09:00:00+00:00,50331.0,60341.75,9283.32,0.03,0.052,0.456,11604.333150434592
2024-07-22 10:00:00+00:00,51319.0,60377.25,9325.75,0.057,0.065,0.576,11605.611143359813
2024-07-22 11:00:00+00:00,50608.0,61435.75,9054.28,0.098,0.073,0.615,11606.890425337033
2024-07-22 12:00:00+00:00,49981.5,60354.75,8950.49,0.114,0.091,0.595,11608.170994707887
2024-07-22 13:00:00+00:00,48974.5,59161.75,9214.21,0.115,0.11,0.53,11609.452849812336
2024-07-22 14:00:00+00:00,47758.5,57798.5,9024.19,0.114,0.135,0.429,11610.735988988681
2024-07-22 15:00:00+00:00,47184.5,57046.25,8970.08,0.109,0.123,0.313,11612.020410573554
2024-07-22 16:00:00+00:00,48070.0,56418.0,9069.77,0.105,0.107,0.188,11613.306112901926
2024-07-22 17:00:00+00:00,48124.5,57263.5,8841.03,0.097,0.083,0.083,11614.593094307107
2024-07-22 18:00:00+00:00,45583.0,57173.25,8411.53,0.105,0.088,0.034,11615.881353120752
2024-07-22 19:00:00+00:00,44328.0,56165.0,8433.62,0.097,0.079,0.001,11617.170887672857
2024-07-22 20:00:00+00:00,45835.0,53878.25,8450.15,0.078,0.062,0.0,11618.461696291764
2024-07-22 21:00:00+00:00,44431.0,51838.0,8185.02,0.053,0.059,0.0,11619.753777304166
2024-07-22 22:00:00+00:00,40949.0,49591.75,7694.43,0.034,0.055,0.0,11621.047129035103
2024-07-22 23:00:00+00:00,39059.0,46329.25,7306.48,0.026,0.055,0.0,11622.34174980797
2024-07-23 00:00:00+00:00,37525.5,43450.5,6923.65,0.073,0.074,0.0,11623.63763794452
2024-07-23 01:00:00+00:00,36016.0,42166.25,6835.76,0.109,0.066,0.0,11624.934791764856
2024-07-23 02:00:00+00:00,35735.5,40677.25,6936.79,0.182,0.065,0.0,11626.233209587443
2024-07-23 03:00:00+00:00,37218.0,40571.5,7098.1,0.187,0.065,0.0,11627.532889729113
2024-07-23 04:00:00+00:00,39859.0,41338.0,7430.39,0.185,0.067,0.004,11628.833830505053
2024-07-23 05:00:00+00:00,43293.5,43547.25,7952.31,0.159,0.066,0.018,11630.13603022882
2024-07-23 06:00:00+00:00,46665.5,49414.25,8596.27,0.074,0.05,0.035,11631.439487212341
2024-07-23 07:00:00+00:00,48849.0,54237.75,9171.54,0.042,0.047,0.072,11632.74419976591
2024-07-23 08:00:00+00:00,50276.5,57299.75,8980.37,0.021,0.037,0.113,11634.050166198194
2024-07-23 09:00:00+00:00,51527.5,58725.25,9246.41,0.032,0.042,0.178,11635.357384816236
2024-07-23 10:00:00+00:00,52615.0,60475.75,9362.48,0.05,0.047,0.264,11636.665853925453
2024-07-23 11:00:00+00:00,51977.5,60902.5,9173.76,0.079,0.052,0.372,11637.975571829646
2024-07-23 12:00:00+00:00,51500.5,60164.75,8629.97,0.057,0.052,0.436,11639.286536830989
2024-07-23 13:00:00+00:00,50246.5,59266.75,8517.37,0.053,0.071,0.466,11640.598747230048
2024-07-23 14:00:00+00:00,49160.5,58103.25,8424.54,0.043,0.09,0.43,11641.912201325767
2024-07-23 15:00:00+00:00,48575.5,57232.5,8471.31,0.03,0.089,0.347,11643.226897415487
2024-07-23 16:00:00+00:00,49394.5,55954.5,8667.4,0.022,0.083,0.22,11644.542833794927
2024-07-23 17:00:00+00:00,49056.5,56098.25,8689.79,0.013,0.062,0.078,11645.860008758209
2024-07-23 18:00:00+00:00,46426.5,56368.5,8427.12,0.0,0.054,0.028,11647.178420597844
2024-07-23 19:00:00+00:00,45221.0,55725.25,8094.45,0.0,0.06,0.0,11648.49806760474
2024-07-23 20:00:00+00:00,46654.5,53191.75,8141.42,0.0,0.052,0.0,11649.818948068205
2024-07-23 21:00:00+00:00,45208.5,51424.75,7866.42,0.0,0.046,0.0,11651.14106027595
2024-07-23 22:00:00+00:00,41667.0,48495.0,7359.17,0.0,0.042,0.0,11652.46440251408
2024-07-23 23:00:00+00:00,39496.5,45251.75,7046.81,0.0,0.038,0.0,11653.78897306712
2024-07-24 00:00:00+00:00,37948.0,43091.0,6824.11,0.012,0.047,0.0,11655.11477021799
2024-07-24 01:00:00+00:00,36455.5,41507.75,6780.31,0.033,0.04,0.0,11656.441792248024
2024-07-24 02:00:00+00:00,35900.0,40880.75,6740.11,0.047,0.03,0.0,11657.770037436974
2024-07-24 03:00:00+00:00,37462.0,40813.0,6980.59,0.046,0.025,0.0,11659.099504062997
2024-07-24 04:00:00+00:00,39811.5,41439.25,7302.57,0.048,0.023,0.008,11660.430190402672
2024-07-24 05:00:00+00:00,43312.5,43939.5,7865.18,0.051,0.021,0.035,11661.762094730999
2024-07-24 06:00:00+00:00,46748.5,49547.5,8278.73,0.131,0.027,0.094,11663.095215321391
2024-07-24 07:00:00+00:00,48818.5,54207.0,8697.64,0.117,0.033,0.198,11664.429550445693
2024-07-24 08:00:00+00:00,50340.5,57744.0,8955.79,0.082,0.034,0.32,11665.765098374171
2024-07-24 09:00:00+00:00,51589.5,58972.75,9176.81,0.06,0.038,0.441,11667.10185737552
2024-07-24 10:00:00+00:00,52613.5,59771.75,9102.08,0.046,0.046,0.515,11668.439825716861
2024-07-24 11:00:00+00:00,51821.5,60542.25,8906.23,0.039,0.054,0.542,11669.779001663757
2024-07-24 12:00:00+00:00,51407.0,59662.75,9094.17,0.119,0.063,0.56,11671.119383480194
2024-07-24 13:00:00+00:00,50109.5,57760.75,9075.45,0.133,0.063,0.53,11672.460969428605
2024-07-24 14:00:00+00:00,49061.0,56166.75,8929.61,0.165,0.063,0.471,11673.803757769854
2024-07-24 15:00:00+00:00,48488.0,55424.25,9083.97,0.163,0.054,0.363,11675.147746763252
2024-07-24 16:00:00+00:00,49370.5,54911.75,8893.81,0.158,0.045,0.222,11676.49293466655
2024-07-24 17:00:00+00:00,49031.0,55166.0,8573.96,0.155,0.032,0.077,11677.839319735947
2024-07-24 18:00:00+00:00,46701.5,54756.0,8484.52,0.313,0.042,0.03,11679.186900226088
2024-07-24 19:00:00+00:00,45468.0,54574.25,8262.49,0.261,0.044,0.0,11680.535674390072
