utc_time,total_load,offshore_wind_cf,onshore_wind_cf,solar_cf
2023-01-18 02:00:00+00:00,9059.04,0.743,0.438,0.0
2023-01-18 03:00:00+00:00,9002.91,0.762,0.44,0.0
2023-01-18 04:00:00+00:00,9168.7,0.768,0.448,0.0
2023-01-18 05:00:00+00:00,10107.68,0.748,0.453,0.0
2023-01-18 06:00:00+00:00,11049.3,0.76,0.4,0.0
2023-01-18 07:00:00+00:00,11908.57,0.785,0.394,0.0
2023-01-18 08:00:00+00:00,12096.17,0.722,0.399,0.02
2023-01-18 09:00:00+00:00,12002.55,0.605,0.41,0.088
2023-01-18 10:00:00+00:00,11708.63,0.48,0.43,0.157
2023-01-18 11:00:00+00:00,11387.75,0.37,0.45,0.21
2023-01-18 12:00:00+00:00,11319.2,0.146,0.356,0.263
2023-01-18 13:00:00+00:00,10979.09,0.113,0.322,0.279
2023-01-18 14:00:00+00:00,10822.03,0.07,0.208,0.225
2023-01-18 15:00:00+00:00,10940.27,0.015,0.128,0.089
2023-01-18 16:00:00+00:00,11599.4,0.001,0.115,0.0
2023-01-18 17:00:00+00:00,12059.47,0.001,0.121,0.0
2023-01-18 18:00:00+00:00,11718.9,0.067,0.095,0.0
2023-01-18 19:00:00+00:00,11373.21,0.07,0.104,0.0
2023-01-18 20:00:00+00:00,10885.51,0.096,0.094,0.0
2023-01-18 21:00:00+00:00,10465.69,0.132,0.083,0.0
2023-01-18 22:00:00+00:00,10390.09,0.15,0.073,0.0
2023-01-18 23:00:00+00:00,9915.16,0.142,0.063,0.0
2023-01-19 00:00:00+00:00,9429.89,0.181,0.033,0.0
2023-01-19 01:00:00+00:00,8941.77,0.132,0.023,0.0
2023-01-19 02:00:00+00:00,9086.77,0.111,0.018,0.0
2023-01-19 03:00:00+00:00,8815.08,0.099,0.014,0.0
2023-01-19 04:00:00+00:00,9204.1,0.087,0.01,0.0
2023-01-19 05:00:00+00:00,10013.23,0.074,0.009,0.0
2023-01-19 06:00:00+00:00,11023.14,0.124,0.011,0.0
2023-01-19 07:00:00+00:00,11854.56,0.073,0.009,0.0
2023-01-19 08:00:00+00:00,11913.5,0.036,0.008,0.041
2023-01-19 09:00:00+00:00,11952.55,0.01,0.007,0.15
2023-01-19 10:00:00+00:00,12014.08,0.001,0.009,0.265
2023-01-19 11:00:00+00:00,11798.84,0.0,0.011,0.279
2023-01-19 12:00:00+00:00,11622.46,0.0,0.009,0.223
2023-01-19 13:00:00+00:00,11615.66,0.002,0.013,0.159
2023-01-19 14:00:00+00:00,11531.74,0.003,0.023,0.095
2023-01-19 15:00:00+00:00,11415.99,0.008,0.022,0.035
2023-01-19 16:00:00+00:00,11622.26,0.015,0.023,0.0
2023-01-19 17:00:00+00:00,12155.99,0.023,0.023,0.0
2023-01-19 18:00:00+00:00,11831.07,0.011,0.011,0.0
2023-01-19 19:00:00+00:00,11318.85,0.014,0.013,0.0
2023-01-19 20:00:00+00:00,10848.3,0.015,0.016,0.0
2023-01-19 21:00:00+00:00,10440.59,0.012,0.017,0.0
2023-01-19 22:00:00+00:00,10348.07,0.012,0.018,0.0
2023-01-19 23:00:00+00:00,9915.44,0.013,0.018,0.0
2023-01-20 00:00:00+00:00,9480.14,0.009,0.017,0.0
2023-01-20 01:00:00+00:00,9101.7,0.003,0.019,0.0
2023-01-20 02:00:00+00:00,9014.4,0.006,0.022,0.0
2023-01-20 03:00:00+00:00,9018.91,0.014,0.021,0.0
2023-01-20 04:00:00+00:00,9133.65,0.018,0.02,0.0
2023-01-20 05:00:00+00:00,10011.79,0.014,0.018,0.0
2023-01-20 06:00:00+00:00,10959.36,0.001,0.011,0.0
2023-01-20 07:00:00+00:00,11809.93,0.0,0.015,0.0
2023-01-20 08:00:00+00:00,12090.53,0.0,0.02,0.036
2023-01-20 09:00:00+00:00,12059.96,0.001,0.02,0.121
2023-01-20 10:00:00+00:00,12105.68,0.006,0.02,0.212
2023-01-20 11:00:00+00:00,11994.99,0.016,0.018,0.323
2023-01-20 12:00:00+00:00,11765.72,0.015,0.015,0.393
2023-01-20 13:00:00+00:00,11635.91,0.047,0.021,0.375
2023-01-20 14:00:00+00:00,11540.09,0.104,0.023,0.292
2023-01-20 15:00:00+00:00,11425.16,0.191,0.025,0.137
2023-01-20 16:00:00+00:00,11727.03,0.288,0.029,0.0
2023-01-20 17:00:00+00:00,12044.74,0.359,0.027,0.0
2023-01-20 18:00:00+00:00,11788.22,0.576,0.025,0.0
2023-01-20 19:00:00+00:00,11198.91,0.514,0.031,0.0
2023-01-20 20:00:00+00:00,10754.82,0.453,0.045,0.0
2023-01-20 21:00:00+00:00,10547.37,0.464,0.052,0.0
2023-01-20 22:00:00+00:00,10497.34,0.452,0.059,0.0
2023-01-20 23:00:00+00:00,10077.74,0.456,0.066,0.0
2023-01-21 00:00:00+00:00,9476.4,0.62,0.097,0.0
2023-01-21 01:00:00+00:00,9119.11,0.606,0.097,0.0
2023-01-21 02:00:00+00:00,8926.36,0.559,0.098,0.0
2023-01-21 03:00:00+00:00,8764.24,0.548,0.101,0.0
2023-01-21 04:00:00+00:00,8713.17,0.543,0.103,0.0
2023-01-21 05:00:00+00:00,8988.29,0.527,0.104,0.0
2023-01-21 06:00:00+00:00,9336.39,0.578,0.171,0.0
2023-01-21 07:00:00+00:00,9897.98,0.551,0.169,0.0
2023-01-21 08:00:00+00:00,10447.03,0.514,0.181,0.073
2023-01-21 09:00:00+00:00,10497.97,0.441,0.169,0.28
2023-01-21 10:00:00+00:00,10832.87,0.385,0.157,0.463
2023-01-21 11:00:00+00:00,10628.74,0.351,0.137,0.57
2023-01-21 12:00:00+00:00,10370.08,0.396,0.053,0.597
2023-01-21 13:00:00+00:00,10595.76,0.319,0.054,0.522
2023-01-21 14:00:00+00:00,10279.15,0.265,0.046,0.397
2023-01-21 15:00:00+00:00,10284.72,0.263,0.059,0.203
2023-01-21 16:00:00+00:00,10575.52,0.253,0.072,0.0
2023-01-21 17:00:00+00:00,11186.12,0.235,0.072,0.0
2023-01-21 18:00:00+00:00,11033.66,0.213,0.074,0.0
2023-01-21 19:00:00+00:00,10426.65,0.222,0.07,0.0
2023-01-21 20:00:00+00:00,10111.88,0.191,0.059,0.0
2023-01-21 21:00:00+00:00,9891.05,0.148,0.06,0.0
2023-01-21 22:00:00+00:00,10077.67,0.118,0.058,0.0
2023-01-21 23:00:00+00:00,9674.49,0.113,0.057,0.0
2023-01-22 00:00:00+00:00,9235.71,0.247,0.067,0.0
2023-01-22 01:00:00+00:00,8975.7,0.319,0.067,0.0
2023-01-22 02:00:00+00:00,8746.01,0.255,0.08,0.0
2023-01-22 03:00:00+00:00,8640.31,0.171,0.081,0.0
2023-01-22 04:00:00+00:00,8650.12,0.145,0.089,0.0
2023-01-22 05:00:00+00:00,8637.77,0.178,0.095,0.0
2023-01-22 06:00:00+00:00,8794.19,0.164,0.093,0.0
2023-01-22 07:00:00+00:00,9376.88,0.236,0.119,0.0
2023-01-22 08:00:00+00:00,9945.17,0.347,0.16,0.046
2023-01-22 09:00:00+00:00,10538.31,0.301,0.162,0.165
2023-01-22 10:00:00+00:00,10751.71,0.23,0.161,0.314
2023-01-22 11:00:00+00:00,11100.19,0.154,0.165,0.395
2023-01-22 12:00:00+00:00,10740.79,0.112,0.116,0.389
2023-01-22 13:00:00+00:00,10448.19,0.194,0.13,0.305
2023-01-22 14:00:00+00:00,10207.66,0.242,0.127,0.177
2023-01-22 15:00:00+00:00,10225.72,0.211,0.095,0.097
2023-01-22 16:00:00+00:00,10489.68,0.201,0.086,0.0
2023-01-22 17:00:00+00:00,11031.57,0.182,0.081,0.0
2023-01-22 18:00:00+00:00,11123.37,0.117,0.057,0.0
2023-01-22 19:00:00+00:00,10765.52,0.112,0.058,0.0
2023-01-22 20:00:00+00:00,10353.01,0.105,0.059,0.0
2023-01-22 21:00:00+00:00,9990.1,0.082,0.067,0.0
2023-01-22 22:00:00+00:00,9888.46,0.069,0.073,0.0
2023-01-22 23:00:00+00:00,9506.53,0.066,0.077,0.0
2023-01-23 00:00:00+00:00,9047.06,0.228,0.073,0.0
2023-01-23 01:00:00+00:00,8809.27,0.131,0.074,0.0
2023-01-23 02:00:00+00:00,8622.5,0.052,0.068,0.0
2023-01-23 03:00:00+00:00,8540.53,0.023,0.056,0.0
2023-01-23 04:00:00+00:00,8855.02,0.01,0.046,0.0
2023-01-23 05:00:00+00:00,9752.19,0.005,0.04,0.0
2023-01-23 06:00:00+00:00,10885.45,0.022,0.026,0.0
2023-01-23 07:00:00+00:00,11781.37,0.025,0.031,0.0
2023-01-23 08:00:00+00:00,11943.1,0.042,0.037,0.043
2023-01-23 09:00:00+00:00,12150.94,0.024,0.026,0.133
2023-01-23 10:00:00+00:00,12231.49,0.013,0.019,0.219
2023-01-23 11:00:00+00:00,12051.28,0.011,0.01,0.398
2023-01-23 12:00:00+00:00,11863.71,0.038,0.01,0.512
2023-01-23 13:00:00+00:00,11672.14,0.074,0.017,0.476
2023-01-23 14:00:00+00:00,11596.77,0.128,0.017,0.351
2023-01-23 15:00:00+00:00,11454.26,0.176,0.017,0.186
2023-01-23 16:00:00+00:00,11803.38,0.249,0.023,0.0
2023-01-23 17:00:00+00:00,12452.3,0.334,0.031,0.0
2023-01-23 18:00:00+00:00,12058.3,0.578,0.052,0.0
2023-01-23 19:00:00+00:00,11405.33,0.694,0.087,0.0
2023-01-23 20:00:00+00:00,10908.61,0.786,0.135,0.0
2023-01-23 21:00:00+00:00,10601.77,0.855,0.193,0.0
2023-01-23 22:00:00+00:00,10521.79,0.891,0.257,0.0
2023-01-23 23:00:00+00:00,9937.97,0.909,0.325,0.0
2023-01-24 00:00:00+00:00,9424.79,0.918,0.376,0.0
2023-01-24 01:00:00+00:00,9163.38,0.919,0.482,0.0
2023-01-24 02:00:00+00:00,8984.02,0.919,0.536,0.0
2023-01-24 03:00:00+00:00,8868.63,0.901,0.559,0.0
2023-01-24 04:00:00+00:00,9278.81,0.824,0.57,0.0
2023-01-24 05:00:00+00:00,9983.68,0.919,0.544,0.0
2023-01-24 06:00:00+00:00,11047.18,0.919,0.568,0.0
2023-01-24 07:00:00+00:00,11859.0,0.917,0.504,0.0
2023-01-24 08:00:00+00:00,12111.51,0.889,0.412,0.009
2023-01-24 09:00:00+00:00,12110.27,0.875,0.287,0.04
2023-01-24 10:00:00+00:00,12084.92,0.854,0.261,0.155
2023-01-24 11:00:00+00:00,12038.14,0.851,0.282,0.308
2023-01-24 12:00:00+00:00,11972.23,0.89,0.364,0.415
2023-01-24 13:00:00+00:00,11897.65,0.886,0.319,0.445
2023-01-24 14:00:00+00:00,11788.8,0.897,0.251,0.323
2023-01-24 15:00:00+00:00,11753.71,0.892,0.199,0.166
2023-01-24 16:00:00+00:00,11844.23,0.887,0.165,0.0
2023-01-24 17:00:00+00:00,12425.17,0.876,0.141,0.0
2023-01-24 18:00:00+00:00,12143.95,0.843,0.149,0.0
2023-01-24 19:00:00+00:00,11629.02,0.868,0.118,0.0
2023-01-24 20:00:00+00:00,11033.51,0.83,0.093,0.0
2023-01-24 21:00:00+00:00,10663.62,0.733,0.067,0.0
2023-01-24 22:00:00+00:00,10575.19,0.589,0.055,0.0
2023-01-24 23:00:00+00:00,9873.99,0.448,0.053,0.0
2023-01-25 00:00:00+00:00,9696.35,0.384,0.074,0.0
2023-01-25 01:00:00+00:00,9328.13,0.346,0.078,0.0
2023-01-25 02:00:00+00:00,9185.98,0.25,0.072,0.0
2023-01-25 03:00:00+00:00,9102.0,0.238,0.076,0.0
2023-01-25 04:00:00+00:00,9245.13,0.2,0.077,0.0
2023-01-25 05:00:00+00:00,10074.89,0.161,0.081,0.0
2023-01-25 06:00:00+00:00,11046.55,0.173,0.093,0.0
2023-01-25 07:00:00+00:00,11820.66,0.169,0.107,0.0
2023-01-25 08:00:00+00:00,12141.06,0.214,0.145,0.023
2023-01-25 09:00:00+00:00,12184.09,0.344,0.145,0.064
2023-01-25 10:00:00+00:00,12234.1,0.449,0.143,0.126
2023-01-25 11:00:00+00:00,12292.11,0.469,0.123,0.189
2023-01-25 12:00:00+00:00,12166.15,0.297,0.081,0.14
2023-01-25 13:00:00+00:00,12162.43,0.364,0.104,0.135
2023-01-25 14:00:00+00:00,11996.87,0.46,0.1,0.134
2023-01-25 15:00:00+00:00,11883.75,0.451,0.099,0.018
2023-01-25 16:00:00+00:00,12016.73,0.434,0.103,0.0
2023-01-25 17:00:00+00:00,12365.14,0.394,0.104,0.0
2023-01-25 18:00:00+00:00,12012.19,0.454,0.127,0.0
2023-01-25 19:00:00+00:00,11424.52,0.491,0.171,0.0
2023-01-25 20:00:00+00:00,10917.47,0.507,0.177,0.0
2023-01-25 21:00:00+00:00,10691.72,0.482,0.181,0.0
2023-01-25 22:00:00+00:00,10386.28,0.466,0.205,0.0
2023-01-25 23:00:00+00:00,9945.08,0.442,0.239,0.0
2023-01-26 00:00:00+00:00,9505.68,0.428,0.227,0.0
2023-01-26 01:00:00+00:00,9234.42,0.491,0.248,0.0
2023-01-26 02:00:00+00:00,9233.75,0.498,0.238,0.0
2023-01-26 03:00:00+00:00,8929.77,0.481,0.238,0.0
2023-01-26 04:00:00+00:00,9199.63,0.504,0.241,0.0
2023-01-26 05:00:00+00:00,10144.76,0.516,0.235,0.0
2023-01-26 06:00:00+00:00,11097.41,0.468,0.235,0.0
2023-01-26 07:00:00+00:00,11854.51,0.479,0.21,0.0
2023-01-26 08:00:00+00:00,12217.5,0.513,0.193,0.007
2023-01-26 09:00:00+00:00,12168.21,0.654,0.2,0.02
2023-01-26 10:00:00+00:00,12180.95,0.72,0.202,0.031
2023-01-26 11:00:00+00:00,11894.6,0.729,0.192,0.028
2023-01-26 12:00:00+00:00,11942.04,0.552,0.191,0.023
2023-01-26 13:00:00+00:00,11451.48,0.737,0.215,0.017
2023-01-26 14:00:00+00:00,11447.35,0.872,0.196,0.03
2023-01-26 15:00:00+00:00,11363.69,0.852,0.192,0.014
2023-01-26 16:00:00+00:00,11595.3,0.87,0.203,0.0
2023-01-26 17:00:00+00:00,12130.01,0.881,0.205,0.0
2023-01-26 18:00:00+00:00,11999.46,0.855,0.181,0.0
2023-01-26 19:00:00+00:00,11449.35,0.887,0.175,0.0
2023-01-26 20:00:00+00:00,10723.3,0.875,0.167,0.0
2023-01-26 21:00:00+00:00,10441.38,0.845,0.178,0.0
2023-01-26 22:00:00+00:00,10195.37,0.815,0.177,0.0
2023-01-26 23:00:00+00:00,9720.06,0.8,0.174,0.0
2023-01-27 00:00:00+00:00,9302.11,0.688,0.171,0.0
2023-01-27 01:00:00+00:00,9239.83,0.644,0.147,0.0
2023-01-27 02:00:00+00:00,8851.47,0.532,0.125,0.0
2023-01-27 03:00:00+00:00,8906.79,0.602,0.119,0.0
2023-01-27 04:00:00+00:00,9111.41,0.601,0.119,0.0
2023-01-27 05:00:00+00:00,9925.53,0.567,0.123,0.0
2023-01-27 06:00:00+00:00,11061.89,0.47,0.124,0.0
2023-01-27 07:00:00+00:00,11798.03,0.436,0.14,0.0
2023-01-27 08:00:00+00:00,12112.96,0.485,0.138,0.029
2023-01-27 09:00:00+00:00,12180.61,0.367,0.148,0.071
2023-01-27 10:00:00+00:00,12214.8,0.27,0.162,0.126
2023-01-27 11:00:00+00:00,11907.52,0.217,0.172,0.185
2023-01-27 12:00:00+00:00,11819.57,0.173,0.165,0.235
2023-01-27 13:00:00+00:00,11798.49,0.251,0.179,0.167
2023-01-27 14:00:00+00:00,11591.87,0.277,0.155,0.069
2023-01-27 15:00:00+00:00,11536.96,0.269,0.131,0.024
2023-01-27 16:00:00+00:00,11511.58,0.231,0.117,0.0
2023-01-27 17:00:00+00:00,11892.19,0.153,0.1,0.0
2023-01-27 18:00:00+00:00,11584.74,0.047,0.085,0.0
2023-01-27 19:00:00+00:00,10987.21,0.112,0.097,0.0
2023-01-27 20:00:00+00:00,10528.74,0.239,0.118,0.0
2023-01-27 21:00:00+00:00,10177.59,0.332,0.126,0.0
2023-01-27 22:00:00+00:00,10255.94,0.415,0.141,0.0
2023-01-27 23:00:00+00:00,9741.8,0.508,0.167,0.0
2023-01-28 00:00:00+00:00,9239.09,0.677,0.189,0.0
2023-01-28 01:00:00+00:00,8879.85,0.812,0.287,0.0
2023-01-28 02:00:00+00:00,8559.78,0.841,0.307,0.0
2023-01-28 03:00:00+00:00,8535.0,0.9,0.347,0.0
2023-01-28 04:00:00+00:00,8537.98,0.912,0.393,0.0
2023-01-28 05:00:00+00:00,8645.82,0.912,0.451,0.0
2023-01-28 06:00:00+00:00,8967.62,0.917,0.512,0.0
2023-01-28 07:00:00+00:00,9584.22,0.919,0.589,0.0
2023-01-28 08:00:00+00:00,10119.23,0.919,0.671,0.013
2023-01-28 09:00:00+00:00,10664.28,0.915,0.738,0.054
2023-01-28 10:00:00+00:00,10781.53,0.892,0.769,0.126
2023-01-28 11:00:00+00:00,10800.69,0.875,0.781,0.088
2023-01-28 12:00:00+00:00,10879.21,0.901,0.783,0.05
2023-01-28 13:00:00+00:00,10371.17,0.88,0.785,0.024
2023-01-28 14:00:00+00:00,9936.47,0.915,0.777,0.007
2023-01-28 15:00:00+00:00,9916.56,0.919,0.754,0.003
2023-01-28 16:00:00+00:00,10315.12,0.919,0.729,0.0
2023-01-28 17:00:00+00:00,11036.13,0.919,0.659,0.0
2023-01-28 18:00:00+00:00,11012.14,0.918,0.528,0.0
2023-01-28 19:00:00+00:00,10485.84,0.919,0.436,0.0
2023-01-28 20:00:00+00:00,10002.51,0.919,0.4,0.0
2023-01-28 21:00:00+00:00,9854.88,0.919,0.425,0.0
2023-01-28 22:00:00+00:00,9918.94,0.919,0.446,0.0
2023-01-28 23:00:00+00:00,9480.67,0.919,0.457,0.0
2023-01-29 00:00:00+00:00,9313.72,0.919,0.432,0.0
2023-01-29 01:00:00+00:00,8943.78,0.918,0.477,0.0
2023-01-29 02:00:00+00:00,8652.54,0.919,0.537,0.0
2023-01-29 03:00:00+00:00,8343.45,0.919,0.574,0.0
2023-01-29 04:00:00+00:00,8376.4,0.919,0.593,0.0
2023-01-29 05:00:00+00:00,8354.68,0.919,0.601,0.0
2023-01-29 06:00:00+00:00,8632.71,0.919,0.578,0.0
2023-01-29 07:00:00+00:00,9220.34,0.919,0.574,0.0
2023-01-29 08:00:00+00:00,9642.16,0.91,0.591,0.098
2023-01-29 09:00:00+00:00,10153.14,0.908,0.604,0.273
2023-01-29 10:00:00+00:00,10283.59,0.91,0.643,0.425
2023-01-29 11:00:00+00:00,10527.09,0.91,0.651,0.442
2023-01-29 12:00:00+00:00,10532.43,0.907,0.669,0.337
2023-01-29 13:00:00+00:00,10344.62,0.903,0.537,0.136
2023-01-29 14:00:00+00:00,10003.45,0.893,0.338,0.042
2023-01-29 15:00:00+00:00,10010.61,0.9,0.279,0.026
2023-01-29 16:00:00+00:00,10177.61,0.904,0.277,0.0
2023-01-29 17:00:00+00:00,10902.18,0.908,0.291,0.0
2023-01-29 18:00:00+00:00,10847.04,0.867,0.434,0.0
2023-01-29 19:00:00+00:00,10510.27,0.905,0.435,0.0
2023-01-29 20:00:00+00:00,10079.76,0.915,0.425,0.0
2023-01-29 21:00:00+00:00,9604.44,0.909,0.418,0.0
2023-01-29 22:00:00+00:00,9568.99,0.902,0.442,0.0
2023-01-29 23:00:00+00:00,9064.76,0.894,0.434,0.0
2023-01-30 00:00:00+00:00,8687.13,0.914,0.529,0.0
2023-01-30 01:00:00+00:00,8373.58,0.865,0.409,0.0
2023-01-30 02:00:00+00:00,8171.08,0.638,0.33,0.0
2023-01-30 03:00:00+00:00,8295.21,0.293,0.283,0.0
2023-01-30 04:00:00+00:00,8582.4,0.084,0.242,0.0
2023-01-30 05:00:00+00:00,9506.39,0.016,0.209,0.0
2023-01-30 06:00:00+00:00,10508.71,0.0,0.226,0.0
2023-01-30 07:00:00+00:00,11313.9,0.002,0.152,0.001
2023-01-30 08:00:00+00:00,11649.22,0.001,0.135,0.022
2023-01-30 09:00:00+00:00,11534.01,0.0,0.12,0.088
2023-01-30 10:00:00+00:00,11405.23,0.001,0.094,0.209
2023-01-30 11:00:00+00:00,11144.36,0.009,0.074,0.18
2023-01-30 12:00:00+00:00,10973.37,0.077,0.079,0.131
2023-01-30 13:00:00+00:00,11134.08,0.091,0.073,0.119
2023-01-30 14:00:00+00:00,10868.25,0.334,0.065,0.104
2023-01-30 15:00:00+00:00,11004.27,0.633,0.059,0.07
2023-01-30 16:00:00+00:00,11295.96,0.764,0.07,0.0
2023-01-30 17:00:00+00:00,12093.12,0.817,0.096,0.0
2023-01-30 18:00:00+00:00,11980.12,0.786,0.129,0.0
2023-01-30 19:00:00+00:00,11221.9,0.785,0.182,0.0
2023-01-30 20:00:00+00:00,10620.15,0.775,0.233,0.0
2023-01-30 21:00:00+00:00,10206.94,0.739,0.246,0.0
2023-01-30 22:00:00+00:00,10279.18,0.706,0.257,0.0
2023-01-30 23:00:00+00:00,9679.82,0.672,0.252,0.0
2023-01-31 00:00:00+00:00,9190.72,0.508,0.204,0.0
2023-01-31 01:00:00+00:00,9059.77,0.417,0.214,0.0
2023-01-31 02:00:00+00:00,8769.33,0.426,0.222,0.0
2023-01-31 03:00:00+00:00,8865.96,0.443,0.198,0.0
2023-01-31 04:00:00+00:00,9087.09,0.431,0.177,0.0
2023-01-31 05:00:00+00:00,10053.38,0.372,0.156,0.0
2023-01-31 06:00:00+00:00,10833.25,0.168,0.142,0.0
2023-01-31 07:00:00+00:00,11630.79,0.087,0.147,0.005
2023-01-31 08:00:00+00:00,11839.02,0.078,0.169,0.064
2023-01-31 09:00:00+00:00,11924.88,0.084,0.178,0.13
2023-01-31 10:00:00+00:00,11642.65,0.089,0.181,0.174
2023-01-31 11:00:00+00:00,11201.01,0.106,0.182,0.208
2023-01-31 12:00:00+00:00,11546.97,0.127,0.177,0.216
2023-01-31 13:00:00+00:00,11618.24,0.102,0.164,0.292
2023-01-31 14:00:00+00:00,11615.91,0.094,0.108,0.225
2023-01-31 15:00:00+00:00,11414.14,0.095,0.062,0.107
2023-01-31 16:00:00+00:00,11360.12,0.092,0.051,0.0
2023-01-31 17:00:00+00:00,11945.1,0.064,0.05,0.0
2023-01-31 18:00:00+00:00,11731.32,0.067,0.059,0.0
2023-01-31 19:00:00+00:00,11216.77,0.06,0.057,0.0
2023-01-31 20:00:00+00:00,10652.64,0.242,0.053,0.0
2023-01-31 21:00:00+00:00,10083.28,0.663,0.044,0.0
2023-01-31 22:00:00+00:00,10264.19,0.899,0.056,0.0
2023-01-31 23:00:00+00:00,9752.61,0.919,0.08,0.0
2023-02-01 00:00:00+00:00,9349.42,0.919,0.14,0.0
2023-02-01 01:00:00+00:00,8880.63,0.919,0.201,0.0
2023-02-01 02:00:00+00:00,8680.51,0.919,0.262,0.0
2023-02-01 03:00:00+00:00,8678.61,0.918,0.299,0.0
2023-02-01 04:00:00+00:00,8991.88,0.917,0.343,0.0
2023-02-01 05:00:00+00:00,9828.24,0.917,0.375,0.0
2023-02-01 06:00:00+00:00,10887.18,0.919,0.439,0.0
2023-02-01 07:00:00+00:00,11423.1,0.919,0.372,0.001
2023-02-01 08:00:00+00:00,11636.16,0.916,0.427,0.029
2023-02-01 09:00:00+00:00,11741.52,0.917,0.484,0.069
2023-02-01 10:00:00+00:00,11581.07,0.919,0.499,0.086
2023-02-01 11:00:00+00:00,11508.83,0.919,0.451,0.074
2023-02-01 12:00:00+00:00,11202.6,0.919,0.422,0.112
2023-02-01 13:00:00+00:00,10785.78,0.919,0.377,0.096
2023-02-01 14:00:00+00:00,11019.74,0.918,0.379,0.052
2023-02-01 15:00:00+00:00,11066.24,0.916,0.341,0.026
2023-02-01 16:00:00+00:00,11204.53,0.912,0.313,0.0
2023-02-01 17:00:00+00:00,11790.21,0.91,0.27,0.0
2023-02-01 18:00:00+00:00,11506.8,0.914,0.275,0.0
2023-02-01 19:00:00+00:00,11029.38,0.916,0.215,0.0
2023-02-01 20:00:00+00:00,10675.92,0.914,0.169,0.0
2023-02-01 21:00:00+00:00,10278.68,0.912,0.182,0.0
2023-02-01 22:00:00+00:00,10159.17,0.907,0.209,0.0
2023-02-01 23:00:00+00:00,9486.21,0.894,0.248,0.0
2023-02-02 00:00:00+00:00,8936.06,0.868,0.322,0.0
2023-02-02 01:00:00+00:00,8508.12,0.839,0.33,0.0
2023-02-02 02:00:00+00:00,8396.53,0.824,0.304,0.0
2023-02-02 03:00:00+00:00,8303.04,0.834,0.295,0.0
2023-02-02 04:00:00+00:00,8794.49,0.832,0.283,0.0
2023-02-02 05:00:00+00:00,9306.7,0.808,0.275,0.0
2023-02-02 06:00:00+00:00,10529.95,0.738,0.233,0.0
2023-02-02 07:00:00+00:00,11225.27,0.684,0.243,0.009
2023-02-02 08:00:00+00:00,11352.42,0.629,0.279,0.069
2023-02-02 09:00:00+00:00,11339.58,0.661,0.303,0.179
2023-02-02 10:00:00+00:00,11566.75,0.671,0.313,0.275
2023-02-02 11:00:00+00:00,11351.63,0.667,0.31,0.319
2023-02-02 12:00:00+00:00,10897.74,0.526,0.249,0.326
2023-02-02 13:00:00+00:00,11197.6,0.535,0.259,0.308
2023-02-02 14:00:00+00:00,10738.6,0.527,0.23,0.255
2023-02-02 15:00:00+00:00,10696.88,0.479,0.174,0.167
2023-02-02 16:00:00+00:00,10985.47,0.418,0.147,0.0
2023-02-02 17:00:00+00:00,11574.15,0.351,0.128,0.0
2023-02-02 18:00:00+00:00,11376.24,0.173,0.097,0.0
2023-02-02 19:00:00+00:00,10741.48,0.134,0.1,0.0
2023-02-02 20:00:00+00:00,10202.04,0.116,0.081,0.0
2023-02-02 21:00:00+00:00,9845.35,0.112,0.061,0.0
2023-02-02 22:00:00+00:00,9840.95,0.103,0.05,0.0
2023-02-02 23:00:00+00:00,9249.71,0.089,0.043,0.0
2023-02-03 00:00:00+00:00,8739.16,0.11,0.049,0.0
2023-02-03 01:00:00+00:00,8366.98,0.059,0.046,0.0
2023-02-03 02:00:00+00:00,8256.27,0.062,0.043,0.0
2023-02-03 03:00:00+00:00,8265.95,0.059,0.042,0.0
2023-02-03 04:00:00+00:00,8420.17,0.051,0.041,0.0
2023-02-03 05:00:00+00:00,9181.02,0.033,0.037,0.0
2023-02-03 06:00:00+00:00,10130.44,0.014,0.026,0.0
2023-02-03 07:00:00+00:00,10818.17,0.003,0.028,0.021
2023-02-03 08:00:00+00:00,11083.34,0.001,0.029,0.146
2023-02-03 09:00:00+00:00,11000.28,0.002,0.025,0.3
2023-02-03 10:00:00+00:00,11191.9,0.009,0.022,0.405
2023-02-03 11:00:00+00:00,10971.46,0.025,0.018,0.453
2023-02-03 12:00:00+00:00,10809.18,0.071,0.016,0.415
2023-02-03 13:00:00+00:00,10633.0,0.137,0.016,0.358
2023-02-03 14:00:00+00:00,10642.33,0.192,0.019,0.296
2023-02-03 15:00:00+00:00,10545.49,0.221,0.015,0.192
2023-02-03 16:00:00+00:00,10611.11,0.258,0.019,0.0
2023-02-03 17:00:00+00:00,11177.96,0.327,0.025,0.0
2023-02-03 18:00:00+00:00,10914.76,0.445,0.055,0.0
2023-02-03 19:00:00+00:00,10319.11,0.532,0.053,0.0
2023-02-03 20:00:00+00:00,9792.48,0.546,0.059,0.0
2023-02-03 21:00:00+00:00,9611.3,0.48,0.079,0.0
2023-02-03 22:00:00+00:00,9644.89,0.452,0.101,0.0
2023-02-03 23:00:00+00:00,9130.27,0.446,0.124,0.0
2023-02-04 00:00:00+00:00,8536.26,0.383,0.148,0.0
2023-02-04 01:00:00+00:00,8309.0,0.368,0.156,0.0
2023-02-04 02:00:00+00:00,7970.41,0.373,0.134,0.0
2023-02-04 03:00:00+00:00,7913.04,0.402,0.076,0.0
